Region,Zone,State,Logistics Zone,Ship-To-Party Region,Distribution Channel,Business Area,Delivery Qty.,Route Distance,Shipment Description,Wheeler No.,Truck type Description,PTPK
NE,A,AS,LO1,AC,NT,L,25,211,PDR,12W,Market Truck,5.97
NE,A,AS,LO1,AC,NT,L,25,211,PDR,14W,Market Truck,5.97
NE,B,TR,DHA,BB,NT,L,25,219,PDR,10W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,A,AS,LO2,AC,TR,G,12,146,PDR,6W,Market Truck,5.78
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO2,AC,TR,G,17.5,146,PDR,12W,Market Truck,5.09
NE,A,AS,LO2,AC,TR,G,7.5,146,PDR,12W,Market Truck,5.09
NE,A,AS,NAG,AC,TR,G,10,143,PDR,6W,Market Truck,5.25
NE,B,AS,CAC,AC,TR,L,5,66,SDR,6W,Market Truck,8.06
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,10,124,PDR,6W,Market Truck,7.56
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,10,24,SDR,6W,Market Truck,8.38
NE,B,AS,CAC,AC,TR,L,5,13,SDR,6W,Market Truck,16.08
NE,B,AS,CAC,AC,TR,L,5,69,SDR,6W,Market Truck,6.23
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LOW,AC,TR,G,15,55,SDR,6W,Market Truck,9.09
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,B,AS,CAC,AC,TR,L,5,58,SDR,6W,Market Truck,4.97
NE,B,AS,CAC,AC,TR,L,5,63,SDR,12W,Market Truck,5.17
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,10,116,PDR,6W,Market Truck,7.84
NE,B,AS,CAC,AC,TR,L,5,75,SDR,6W,Market Truck,6.71
NE,A,AP,NOR,AD,TR,G,35,377,PDR,12W,Market Truck,3.15
NE,B,AS,CAC,AC,TR,L,5,59,SDR,6W,Market Truck,6.97
NE,B,AS,CAC,AC,TR,L,20,29,SDR,12W,Market Truck,6.38
NE,B,AS,CAC,AC,TR,L,25.5,77,SDR,12W,Market Truck,4.31
NE,A,AS,LO3,AC,TR,G,12,41,PDR,6W,Market Truck,11.49
NE,A,AS,NAG,AC,NT,G,20,238,PDR,6W,Market Truck,4.39
NE,A,AS,NAG,AC,NT,G,20,238,PDR,6W,Market Truck,4.39
NE,A,AS,LOW,AC,TR,G,10,301,PDR,12W,Market Truck,2.62
NE,A,AS,LOW,AC,TR,G,10,301,PDR,12W,Market Truck,2.62
NE,A,AS,NAG,AC,NT,G,20,238,PDR,6W,Market Truck,4.39
NE,A,AS,NAG,AC,NT,G,20,238,PDR,6W,Market Truck,4.39
NE,A,AS,LOW,AC,TR,L,10,254,SDR,12W,Market Truck,2.87
NE,A,AS,LOW,AC,TR,L,10,325,SDR,12W,Market Truck,2.28
NE,A,AS,TEZ,AC,TR,G,16,321,PDR,12W,Market Truck,2.74
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,NAG,AC,TR,G,20,173,PDR,6W,Market Truck,4.39
NE,A,AS,NAG,AC,TR,G,20,166,PDR,6W,Market Truck,4.98
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,12,54,PDR,6W,Market Truck,14.69
NE,A,AS,LO1,AC,TR,G,15,149,PDR,6W,Market Truck,5.47
NE,A,AS,LO1,AC,TR,G,12.5,87,PDR,6W,Market Truck,9.6
NE,A,AS,LO1,AC,TR,G,12.5,81,PDR,6W,Market Truck,10.31
NE,A,AS,LO2,AC,TR,G,12,100,PDR,6W,Market Truck,8.89
NE,A,AS,LO2,AC,TR,G,15,47,SDR,6W,Market Truck,12
NE,A,AS,LO3,AC,TR,G,11,124,PDR,6W,Market Truck,4.57
NE,A,AS,TIN,AC,TR,G,20,477,PDR,14W,Market Truck,2.83
NE,A,AS,TIN,AC,TR,G,10,477,PDR,14W,Market Truck,2.83
NE,A,AS,SIV,AC,TR,G,40,370,PDR,16W,Market Truck,3.03
NE,A,AS,LO1,AC,TR,G,10.5,492,PDR,6W,Market Truck,1.51
NE,A,AS,TEZ,AC,TR,G,40,222,PDR,12W,Market Truck,3.51
NE,A,AS,LOW,AC,TR,G,20,301,PDR,12W,Market Truck,2.62
NE,A,AS,LOW,AC,TR,G,25,311,PDR,12W,Market Truck,4.18
NE,A,AS,LOW,AC,TR,G,25,232,PDR,12W,Market Truck,3.32
NE,A,AS,LO3,AC,TR,G,12,61,PDR,6W,Market Truck,9.3
NE,A,AS,LO2,AC,TR,L,9.5,92,SDR,6W,Market Truck,9.34
NE,A,AS,NAG,AC,TR,G,6,145,PDR,6W,Market Truck,5
NE,A,AS,NAG,AC,TR,G,6,145,PDR,6W,Market Truck,5
NE,A,AS,LO1,AC,TR,G,19,86,PDR,6W,Market Truck,8.7
NE,A,MG,TUR,AB,TR,G,25,270,PDR,12W,Market Truck,4.81
NE,A,MG,TUR,AB,TR,L,25,242,SDR,12W,Market Truck,5.07
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,TIN,AC,TR,G,35,471,PDR,12W,Market Truck,3.01
NE,A,AS,LOW,AC,TR,G,25,317,PDR,12W,Market Truck,2.62
NE,A,AS,TUR,AC,TR,G,25,272,PDR,12W,Market Truck,5.01
NE,A,AS,LOW,AC,TR,G,25,144,PDR,12W,Market Truck,4.9
NE,A,AS,LOW,AC,TR,G,25,215,PDR,12W,Market Truck,3.16
NE,A,AS,LO1,AC,TR,G,9.5,111,PDR,6W,Market Truck,8.54
NE,A,AS,NAG,AC,TR,G,10,166,PDR,6W,Market Truck,4.58
NE,A,AS,LOW,AC,TR,G,25,308,PDR,12W,Market Truck,4.22
NE,A,AS,LOW,AC,TR,G,25,308,PDR,12W,Market Truck,4.22
NE,A,AS,NAG,AC,TR,G,10,35,SDR,6W,Market Truck,0.57
NE,A,AS,LOW,AC,TR,G,25,182,PDR,12W,Market Truck,3.74
NE,A,AS,TUR,AC,TR,G,25,274,PDR,12W,Market Truck,4.98
NE,A,AS,TUR,AC,TR,G,25,274,PDR,12W,Market Truck,4.98
NE,A,AS,TUR,AC,TR,G,25,274,PDR,12W,Market Truck,4.98
NE,A,AS,SIV,AC,TR,G,10,324,PDR,12W,Market Truck,3.05
NE,A,AS,LO1,AC,TR,G,12.5,87,PDR,6W,Market Truck,9.6
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,A,AS,LO2,AC,TR,G,9.5,125,PDR,6W,Market Truck,7.11
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO2,AC,TR,G,20,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,20,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO2,AC,TR,G,20,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO3,AC,TR,G,11,141,PDR,6W,Market Truck,4.02
NE,B,TR,DHA,BB,NT,L,25,219,PDR,10W,Market Truck,6.53
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,A,AS,LOW,AC,TR,G,20,123,SDR,14W,Market Truck,5.53
NE,A,AS,LOW,AC,TR,G,10,273,PDR,12W,Market Truck,2.82
NE,A,AS,LO2,AC,TR,G,25,123,PDR,12W,Market Truck,5.71
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,C,MA,MAN,CB,NT,L,18,284,SDR,6W,Market Truck,8.8
NE,B,MZ,MIZ,BA,TR,L,20,157,SDR,6W,Market Truck,9.87
NE,B,MZ,MIZ,BA,TR,L,20,157,SDR,6W,Market Truck,9.87
NE,B,TR,DHA,BB,NT,L,25,267,PDR,12W,Market Truck,5.89
NE,A,AS,LOW,AC,TR,G,5,273,PDR,12W,Market Truck,2.82
NE,A,AS,LO1,AC,TR,G,12.5,24,SDR,6W,Market Truck,8.38
NE,A,AS,TIN,AC,TR,G,15,76,SDR,6W,Market Truck,5.46
NE,A,AS,LOW,AC,TR,G,10,276,PDR,12W,Market Truck,2.79
NE,A,AS,LO2,AC,TR,G,25,123,PDR,12W,Market Truck,5.71
NE,A,AS,LO1,AC,TR,G,2.5,12,SDR,6W,Market Truck,27.08
NE,A,AS,LO2,AC,TR,G,25,146,PDR,12W,Market Truck,5.09
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,C,MA,MAN,CB,NT,L,19,284,SDR,6W,Market Truck,8.8
NE,A,AS,LO1,AC,TR,G,15,34,SDR,6W,Market Truck,11.74
NE,A,AS,LOW,AC,TR,G,25,317,PDR,12W,Market Truck,2.62
NE,A,AS,LOW,AC,TR,G,25,235,PDR,12W,Market Truck,3.15
NE,A,AS,LOW,AC,TR,G,5,80,SDR,12W,Market Truck,7
NE,A,AS,LOW,AC,TR,G,25,235,PDR,12W,Market Truck,3.15
NE,B,TR,DHA,BB,NT,L,24,267,PDR,12W,Market Truck,5.89
NE,B,TR,AGR,BB,NT,L,25,356,PDR,14W,Market Truck,5.15
NE,A,AS,TIN,AC,TR,G,40,454,PDR,12W,Market Truck,2.97
NE,A,AS,NAG,AC,TR,G,20,224,PDR,6W,Market Truck,4.55
NE,A,AS,LO2,AC,TR,G,12,146,PDR,6W,Market Truck,5.78
NE,A,AS,LO2,AC,TR,G,15,125,PDR,6W,Market Truck,6.51
NE,A,AS,DHE,AC,TR,G,40,501,PDR,14W,Market Truck,2.6
NE,A,AS,LO1,AC,TR,G,12.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,LO1,AC,TR,G,9.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,LO2,AC,TR,G,12.5,125,PDR,6W,Market Truck,7.11
NE,A,AS,LO1,AC,TR,G,12.5,85,PDR,6W,Market Truck,9.39
NE,A,AS,LO1,AC,TR,G,9.5,87,PDR,6W,Market Truck,9.6
NE,A,AS,LO2,AC,TR,G,20,123,PDR,14W,Market Truck,5.22
NE,A,AS,LO2,AC,TR,G,25,123,PDR,14W,Market Truck,5.22
NE,A,AS,LO1,AC,TR,G,12.5,113,PDR,6W,Market Truck,7.96
NE,C,NL,DIM,CA,TR,G,33,80,SDR,16W,Market Truck,10.3
NE,A,AS,LO2,AC,TR,G,45,123,PDR,14W,Market Truck,5.22
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,A,AS,NC ,AC,TR,G,25,270,PDR,12W,Market Truck,4.72
NE,A,AS,LO2,AC,TR,G,40,123,PDR,12W,Market Truck,5.22
NE,A,AS,LO2,AC,TR,G,40,123,PDR,12W,Market Truck,5.22
NE,A,AS,LO1,AC,TR,G,12.5,128,PDR,6W,Market Truck,6.73
NE,A,AS,LO2,AC,TR,G,25,123,PDR,12W,Market Truck,5.71
NE,A,AS,LO2,AC,TR,G,25,208,PDR,12W,Market Truck,4.02
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO2,AC,TR,G,15,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,20,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO1,AC,TR,G,12,24,SDR,6W,Market Truck,8.38
NE,A,AS,TEZ,AC,TR,G,35,171,PDR,12W,Market Truck,3.98
NE,A,AS,LO2,AC,TR,G,20,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO2,AC,TR,G,22,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,12,73,SDR,6W,Market Truck,2.55
NE,A,AS,LO2,AC,TR,G,12.5,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO2,AC,TR,G,22,66,SDR,6W,Market Truck,2.85
NE,A,AS,JOR,AC,NT,G,40,231,PDR,12W,Market Truck,3.72
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,LOW,AC,TR,G,10,55,SDR,6W,Market Truck,9.09
NE,B,AS,CAC,AC,TR,L,25.5,79,SDR,12W,Market Truck,4.75
NE,A,AS,LO2,AC,TR,G,20,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO1,AC,TR,G,8.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,1.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,TIN,AC,TR,G,35,471,PDR,14W,Market Truck,3.01
NE,A,AS,LO1,AC,TR,G,2,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,6.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,3.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,12.5,24,SDR,6W,Market Truck,8.38
NE,A,AS,LO2,AC,TR,G,10,47,SDR,6W,Market Truck,12
NE,A,AS,LO1,AC,TR,G,7.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,5,45,SDR,6W,Market Truck,11.84
NE,A,AS,LO1,AC,TR,G,5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,10,20,SDR,6W,Market Truck,26.9
NE,A,AS,DIB,AC,TR,G,10,20,SDR,6W,Market Truck,16.5
NE,A,AS,LO2,AC,TR,G,28,123,PDR,12W,Market Truck,5.22
NE,A,AS,LOW,AC,TR,G,15,301,PDR,12W,Market Truck,2.62
NE,A,AS,LO1,AC,TR,G,12,12,SDR,6W,Market Truck,27.08
NE,A,AS,LO2,AC,TR,G,25,123,PDR,12W,Market Truck,5.71
NE,A,AS,DIB,AC,TR,G,10,20,SDR,6W,Market Truck,16.5
NE,B,TR,AGR,BB,NT,L,34.5,356,PDR,16W,Market Truck,5.15
NE,B,MZ,MIZ,BA,TR,L,20,114,SDR,6W,Market Truck,14.04
NE,A,AS,LO1,AC,TR,G,12.5,43,PDR,6W,Market Truck,12.6
NE,A,AS,LO1,AC,TR,G,12.5,43,PDR,6W,Market Truck,12.6
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,B,MZ,MIZ,BA,TR,L,16,468,SDR,6W,Market Truck,7.88
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LOW,AC,TR,G,30,313,PDR,14W,Market Truck,2.49
NE,A,AS,LOW,AC,TR,G,25,327,PDR,12W,Market Truck,2.54
NE,A,AS,LOW,AC,TR,G,25,313,PDR,12W,Market Truck,2.65
NE,A,AS,LOW,AC,TR,G,5,313,PDR,14W,Market Truck,2.65
NE,A,AS,TIN,AC,NT,L,25,487,SDR,12W,Market Truck,2.57
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,A,AS,TIN,AC,NT,L,15,487,SDR,12W,Market Truck,2.57
NE,B,TR,DHA,BB,NT,L,26,219,PDR,12W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,25,219,PDR,14W,Market Truck,6.53
NE,A,AS,NAG,AC,TR,G,20,156,PDR,6W,Market Truck,5.38
NE,A,AS,NAG,AC,TR,G,4,156,PDR,6W,Market Truck,5.38
NE,A,AS,NAG,AC,TR,G,6,156,PDR,6W,Market Truck,5.38
NE,A,AS,TUR,AC,TR,G,25,272,PDR,12W,Market Truck,5.01
NE,A,AS,TIN,AC,NT,L,26,487,SDR,12W,Market Truck,2.57
NE,A,AS,TIN,AC,NT,L,14,487,SDR,12W,Market Truck,2.57
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,B,TR,AGR,BB,TR,L,12.5,41,SDR,12W,Market Truck,3.29
NE,A,AS,SIV,AC,TR,G,35,358,PDR,12W,Market Truck,2.99
NE,C,NL,KOH,CA,TR,G,35,152,SDR,16W,Market Truck,11.12
NE,B,TR,DHA,BB,TR,L,25,24,SDR,12W,Market Truck,3.33
NE,A,AS,TIN,AC,NT,L,23.9,488,SDR,12W,Market Truck,2.76
NE,A,AS,TIN,AC,NT,L,26,488,SDR,16W,Market Truck,2.76
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,B,MZ,MIZ,BA,TR,L,18,157,SDR,6W,Market Truck,9.87
NE,A,AS,SIV,AC,TR,G,10,314,PDR,12W,Market Truck,3.15
NE,B,MZ,MIZ,BA,NT,L,20,312,SDR,6W,Market Truck,8.97
NE,B,MZ,MIZ,BA,NT,L,20,312,SDR,6W,Market Truck,8.97
NE,B,MZ,MIZ,BA,NT,L,20,312,SDR,6W,Market Truck,8.97
NE,B,MZ,MIZ,BA,TR,L,5.5,312,SDR,6W,Market Truck,8.97
NE,B,MZ,MIZ,BA,TR,L,7,312,SDR,6W,Market Truck,8.97
NE,B,MZ,MIZ,BA,TR,L,15,342,SDR,6W,Market Truck,7.75
NE,B,MZ,MIZ,BA,TR,L,13,342,SDR,6W,Market Truck,7.75
NE,A,AS,TEZ,AC,NT,L,40,174,SDR,14W,Market Truck,3.6
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,DIB,AC,TR,G,20,50,SDR,6W,Market Truck,8.4
NE,B,TR,DHA,BB,TR,L,8,15,SDR,12W,Market Truck,6.67
NE,B,TR,DHA,BB,TR,L,16,15,SDR,12W,Market Truck,6.67
NE,C,MA,MAN,CB,NT,L,18,235,SDR,6W,Market Truck,10.21
NE,C,MA,MAN,CB,NT,L,18,280,SDR,6W,Market Truck,9.29
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,33,80,SDR,16W,Market Truck,10.3
NE,A,AS,TEZ,AC,TR,G,20,222,PDR,12W,Market Truck,3.69
NE,A,AS,NAG,AC,TR,G,20,239,PDR,6W,Market Truck,4.27
NE,A,AS,TEZ,AC,TR,G,40,299,PDR,12W,Market Truck,3.01
NE,A,AS,DIB,AC,TR,G,40,427,PDR,12W,Market Truck,2.92
NE,A,AS,JOR,AC,TR,G,40,305,PDR,12W,Market Truck,3.33
NE,A,AS,LO1,AC,TR,G,12.5,149,PDR,6W,Market Truck,6.03
NE,A,AS,LO2,AC,TR,G,12,161,PDR,6W,Market Truck,5.82
NE,A,AS,NAG,AC,TR,G,20,184,PDR,6W,Market Truck,4.57
NE,A,AS,SIV,AC,TR,G,15,324,PDR,12W,Market Truck,3.05
NE,A,AS,LOW,AC,TR,G,25,194,PDR,12W,Market Truck,3.63
NE,A,AS,LOW,AC,TR,G,25,196,PDR,12W,Market Truck,3.6
NE,A,AS,LOW,AC,TR,G,25,196,PDR,12W,Market Truck,3.6
NE,A,AS,LO1,AC,TR,G,12.5,54,PDR,6W,Market Truck,14.69
NE,A,AS,LO1,AC,TR,G,12.5,148,PDR,6W,Market Truck,5.66
NE,A,AS,LO1,AC,TR,G,12.5,149,PDR,6W,Market Truck,6.03
NE,A,AS,LO1,AC,TR,G,12.5,148,PDR,6W,Market Truck,5.66
NE,A,AS,JOR,AC,TR,G,5,231,PDR,12W,Market Truck,4
NE,A,AS,JOR,AC,TR,G,10,231,PDR,12W,Market Truck,4
NE,A,AS,JOR,AC,TR,G,10,231,PDR,12W,Market Truck,4
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AS,NAG,AC,TR,G,12,152,PDR,6W,Market Truck,4.9
NE,A,AP,NOR,AD,TR,G,40,377,PDR,12W,Market Truck,3.15
NE,A,AS,LO1,AC,TR,G,12.5,128,PDR,6W,Market Truck,6.2
NE,A,AS,LO1,AC,TR,G,12.5,199,PDR,6W,Market Truck,4.21
NE,A,AS,LO1,AC,TR,L,12,128,SDR,6W,Market Truck,5.38
NE,A,AS,JOR,AC,TR,G,15,274,PDR,12W,Market Truck,3.41
NE,A,AS,LO2,AC,TR,G,25,217,PDR,12W,Market Truck,4.24
NE,A,AS,LOW,AC,TR,G,5,282,PDR,12W,Market Truck,2.73
NE,A,AS,LOW,AC,TR,G,5,293,PDR,14W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,5,270,PDR,12W,Market Truck,2.81
NE,A,AS,LOW,AC,TR,G,5,293,PDR,12W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,20,293,PDR,12W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,25,182,PDR,12W,Market Truck,3.74
NE,A,AS,LOW,AC,TR,G,24.5,177,PDR,12W,Market Truck,3.84
NE,A,AS,LO1,AC,TR,G,9.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,9.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,12.5,100,PDR,6W,Market Truck,8.25
NE,A,AS,LO1,AC,TR,G,9.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,TEZ,AC,TR,G,28,326,PDR,12W,Market Truck,2.77
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,7.56
NE,A,AS,LO1,AC,TR,G,12.5,145,PDR,6W,Market Truck,6.46
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,7.56
NE,A,AS,LO2,AC,TR,G,12.5,173,PDR,6W,Market Truck,5.33
NE,A,AS,LO3,AC,TR,G,11,52,PDR,6W,Market Truck,9.06
NE,A,AS,LO3,AC,TR,G,11,25,PDR,6W,Market Truck,18.08
NE,C,NL,KOH,CA,TR,G,35,178,SDR,16W,Market Truck,10.08
NE,A,AS,LOW,AC,TR,G,10,315,PDR,12W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,5,315,PDR,12W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,10,285,PDR,12W,Market Truck,2.91
NE,A,AS,LOW,AC,TR,G,10,315,PDR,12W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,15,286,PDR,12W,Market Truck,2.9
NE,A,AS,LOW,AC,TR,G,10,285,PDR,12W,Market Truck,2.91
NE,A,AS,NAG,AC,TR,G,20,194,PDR,6W,Market Truck,4.38
NE,A,AS,LO1,AC,TR,G,9.5,111,PDR,6W,Market Truck,8.54
NE,A,AS,NAG,AC,TR,G,20,129,PDR,6W,Market Truck,5.62
NE,B,TR,AGR,BB,TR,L,25,33,SDR,12W,Market Truck,6.97
NE,B,TR,AGR,BB,NT,L,25,348,PDR,12W,Market Truck,5.53
NE,A,AS,TEZ,AC,NT,L,37,239,SDR,12W,Market Truck,3.26
NE,A,AS,TEZ,AC,NT,L,3,239,SDR,12W,Market Truck,3.26
NE,A,AS,TEZ,AC,NT,L,40,239,SDR,12W,Market Truck,3.26
NE,B,TR,AGR,BB,TR,L,12,96,SDR,12W,Market Truck,4.95
NE,B,TR,AGR,BB,TR,L,15,96,SDR,12W,Market Truck,4.95
NE,B,TR,AGR,BB,TR,L,12.5,41,SDR,12W,Market Truck,3.29
NE,A,AS,NAG,AC,TR,G,20,173,PDR,6W,Market Truck,4.39
NE,A,AS,NAG,AC,TR,G,20,156,PDR,6W,Market Truck,5.38
NE,A,AS,NAG,AC,TR,G,10,166,PDR,6W,Market Truck,4.58
NE,A,AS,NAG,AC,TR,G,20,32,SDR,6W,Market Truck,2.72
NE,A,AS,LO1,AC,TR,G,12.5,54,PDR,6W,Market Truck,14.69
NE,A,AS,LOW,AC,TR,G,25,297,PDR,12W,Market Truck,4.38
NE,A,AS,LOW,AC,TR,G,15,237,PDR,12W,Market Truck,3.12
NE,A,AS,LOW,AC,TR,G,25,237,PDR,12W,Market Truck,3.12
NE,A,AS,LOW,AC,TR,G,25,337,PDR,12W,Market Truck,2.52
NE,B,AS,CAC,AC,TR,L,25.5,66,SDR,12W,Market Truck,4.83
NE,A,AS,DHE,AC,TR,G,20,464,PDR,12W,Market Truck,2.58
NE,A,AS,DHE,AC,TR,G,15,464,PDR,12W,Market Truck,2.58
NE,A,AS,DHE,AC,TR,G,35,464,PDR,12W,Market Truck,2.58
NE,A,AS,DHE,AC,TR,G,40,471,PDR,12W,Market Truck,2.55
NE,B,TR,AGR,BB,TR,L,27,103,SDR,12W,Market Truck,4.71
NE,A,AS,LOW,AC,TR,G,5,259,PDR,12W,Market Truck,2.99
NE,B,MZ,MIZ,BA,TR,L,20,157,SDR,6W,Market Truck,9.87
NE,C,NL,KOH,CA,TR,G,35,152,SDR,16W,Market Truck,11.12
NE,A,AS,JOR,AC,TR,G,35,319,PDR,14W,Market Truck,3.26
NE,A,AP,DHE,AD,TR,G,12,144,SDR,6W,Market Truck,13.19
NE,A,AP,DHE,AD,TR,G,12,144,SDR,6W,Market Truck,13.19
NE,A,AS,LO1,AC,TR,G,15,34,SDR,6W,Market Truck,11.74
NE,A,AS,LO1,AC,TR,G,15,34,SDR,6W,Market Truck,11.74
NE,A,AS,DHE,AC,TR,G,5,501,PDR,14W,Market Truck,2.6
NE,A,AS,LOW,AC,TR,G,25,235,PDR,12W,Market Truck,3.15
NE,A,AS,LOW,AC,TR,G,25,180,PDR,12W,Market Truck,3.78
NE,A,AS,LO2,AC,TR,G,15.5,156,PDR,6W,Market Truck,5.13
